Id,SalePrice
1819,112500.00000000006
1820,85000.0
1821,100000.00000000001
1822,157499.99999999994
1823,35311.000000000015
1824,121000.0
1825,130999.99999999993
1826,105000.00000000004
1827,112000.00000000003
1828,130999.99999999993
1829,110500.00000000003
1830,117000.0
1831,167499.9999999999
1832,100000.00000000001
1833,138999.99999999994
1834,105000.00000000004
1835,171000.00000000003
1836,100000.00000000001
1837,111250.00000000004
1838,66499.99999999997
1839,75500.00000000004
1840,116500.00000000001
1841,171000.00000000003
1842,127499.99999999991
1843,156999.9999999999
1844,107000.00000000003
1845,177000.00000000006
1846,166000.00000000003
1847,177000.00000000006
1848,60000.00000000002
1849,115000.00000000009
1850,139900.00000000012
1851,165000.00000000006
1852,126999.99999999996
1853,142000.00000000012
1854,179999.99999999997
1855,169900.00000000015
1856,234999.99999999994
1857,148499.99999999997
1858,118963.99999999999
1859,118963.99999999999
1860,144999.99999999994
1861,118963.99999999999
1862,264999.9999999999
1863,264999.9999999999
1864,264999.9999999999
1865,415297.9999999998
1866,337500.0
1867,244599.9999999999
1868,392500.0000000001
1869,172500.00000000003
1870,264560.99999999977
1871,283462.9999999998
1872,173999.99999999997
1873,231499.99999999994
1874,133500.0000000001
1875,196500.0000000001
1876,172500.00000000003
1877,187100.0
1878,222000.00000000012
1879,144999.99999999994
1880,144000.00000000012
1881,234999.99999999994
1882,252000.00000000017
1883,196500.0000000001
1884,200000.00000000006
1885,234999.99999999994
1886,306999.9999999998
1887,173999.99999999997
1888,312500.00000000006
1889,167499.9999999999
1890,128000.00000000004
1891,147999.9999999999
1892,112000.00000000003
1893,139999.9999999999
1894,100000.00000000001
1895,169499.99999999988
1896,142999.9999999999
1897,159999.9999999999
1898,127499.99999999991
1899,120000.00000000006
1900,144999.99999999994
1901,172500.00000000003
1902,145500.00000000012
1903,266500.00000000006
1904,139900.00000000012
1905,180999.99999999985
1906,200499.99999999997
1907,172500.00000000003
1908,106000.00000000004
1909,124000.0000000001
1910,106000.00000000004
1911,243999.9999999998
1912,244399.9999999998
1913,256000.00000000012
1914,60000.00000000002
1915,392500.0000000001
1916,82000.00000000007
1917,228500.00000000003
1918,144000.00000000012
1919,151000.0000000001
1920,166999.99999999985
1921,384999.9999999997
1922,378499.99999999977
1923,190999.99999999997
1924,234999.99999999994
1925,279999.9999999998
1926,315500.00000000006
1927,137000.00000000012
1928,162499.9999999999
1929,144000.00000000012
1930,134000.00000000006
1931,155900.0000000001
1932,126499.99999999997
1933,190000.00000000012
1934,191999.99999999994
1935,149899.99999999994
1936,187000.00000000017
1937,177000.00000000006
1938,172999.99999999985
1939,212000.00000000012
1940,170000.0
1941,169000.00000000012
1942,178899.99999999985
1943,179999.99999999997
1944,289999.9999999999
1945,377499.9999999999
1946,180999.99999999985
1947,277499.9999999999
1948,180499.99999999988
1949,240000.00000000015
1950,164990.00000000012
1951,243999.9999999998
1952,219499.99999999997
1953,179900.0
1954,215000.00000000006
1955,146999.9999999999
1956,239685.99999999994
1957,166999.99999999985
1958,336999.9999999999
1959,200000.00000000006
1960,82000.00000000007
1961,124999.99999999991
1962,117999.99999999991
1963,142999.9999999999
1964,117499.99999999996
1965,148499.99999999997
1966,202500.00000000003
1967,317999.99999999994
1968,325624.0
1969,337500.0
1970,412499.99999999977
1971,437153.99999999965
1972,412499.99999999977
1973,269999.99999999977
1974,339749.99999999977
1975,386250.00000000006
1976,293077.00000000023
1977,335999.9999999999
1978,381000.00000000035
1979,370877.9999999997
1980,210000.0000000001
1981,370877.9999999997
1982,245500.0000000001
1983,179999.99999999997
1984,175499.99999999988
1985,207000.0000000001
1986,190999.99999999997
1987,173999.99999999997
1988,180999.99999999985
1989,225000.00000000015
1990,234999.99999999994
1991,224000.0000000001
1992,234999.99999999994
1993,185000.00000000006
1994,264999.9999999999
1995,171899.99999999988
1996,269999.99999999977
1997,350000.0000000001
1998,350000.0000000001
1999,227999.9999999998
2000,289999.9999999999
2001,227999.9999999998
2002,213000.00000000003
2003,245350.00000000012
2004,269999.99999999977
2005,268000.0000000001
2006,225000.00000000015
2007,230000.0000000002
2008,250579.99999999983
2009,173500.00000000012
2010,185000.00000000006
2011,84500.00000000004
2012,215199.99999999994
2013,200000.00000000006
2014,191999.99999999994
2015,185850.0000000001
2016,173900.00000000012
2017,196500.0000000001
2018,99499.99999999996
2019,131999.99999999994
2020,159999.9999999999
2021,149899.99999999994
2022,171000.00000000003
2023,148499.99999999997
2024,204749.99999999997
2025,474999.99999999994
2026,202664.99999999985
2027,149899.99999999994
2028,137500.0
2029,172500.00000000003
2030,324999.9999999999
2031,277499.9999999999
2032,324999.9999999999
2033,324999.9999999999
2034,154000.00000000003
2035,159999.9999999999
2036,184099.99999999997
2037,187500.00000000006
2038,474999.99999999994
2039,289999.9999999999
2040,474999.99999999994
2041,277999.9999999999
2042,192499.99999999985
2043,159500.00000000006
2044,137899.99999999994
2045,213250.00000000015
2046,136904.99999999997
2047,172500.00000000003
2048,132499.99999999994
2049,150900.00000000012
2050,219499.99999999997
2051,129000.00000000006
2052,159999.9999999999
2053,139400.00000000012
2054,83499.99999999993
2055,173999.99999999997
2056,158499.9999999999
2057,124499.99999999993
2058,185000.00000000006
2059,138999.99999999994
2060,165499.99999999994
2061,157499.99999999994
2062,145500.00000000012
2063,130000.00000000006
2064,158000.00000000012
2065,129899.99999999996
2066,124900.00000000004
2067,130999.99999999993
2068,136904.99999999997
2069,82000.00000000007
2070,93000.00000000001
2071,79900.00000000003
2072,117000.0
2073,148499.99999999997
2074,184000.0
2075,138999.99999999994
2076,156000.00000000012
2077,142000.00000000012
2078,123000.00000000003
2079,129000.00000000006
2080,109500.00000000007
2081,116500.00000000001
2082,130000.00000000006
2083,148499.99999999997
2084,109500.00000000007
2085,149349.99999999988
2086,108479.99999999994
2087,110500.00000000003
2088,79000.00000000006
2089,89499.99999999997
2090,154900.00000000006
2091,106250.00000000009
2092,113000.0
2093,135999.99999999988
2094,144999.99999999994
2095,163000.00000000012
2096,105000.00000000004
2097,89499.99999999997
2098,165000.00000000006
2099,72499.99999999996
2100,96499.99999999997
2101,137000.00000000012
2102,141000.0
2103,105000.00000000004
2104,89999.99999999997
2105,135900.00000000003
2106,100000.00000000001
2107,265979.0
2108,109999.99999999991
2109,107900.00000000003
2110,112000.00000000003
2111,139400.00000000012
2112,143899.99999999994
2113,131999.99999999994
2114,127499.99999999991
2115,179500.00000000006
2116,110500.00000000003
2117,124999.99999999991
2118,112000.00000000003
2119,115000.00000000009
2120,115000.00000000009
2121,111250.00000000004
2122,83499.99999999993
2123,101000.00000000009
2124,221000.00000000006
2125,137899.99999999994
2126,207000.0000000001
2127,124000.0000000001
2128,139999.9999999999
2129,119900.00000000004
2130,144499.99999999997
2131,137899.99999999994
2132,109999.99999999991
2133,100000.00000000001
2134,109500.00000000007
2135,134899.9999999999
2136,106250.00000000009
2137,119000.0000000001
2138,153499.9999999999
2139,169900.00000000015
2140,131399.99999999988
2141,107000.00000000003
2142,138799.99999999997
2143,144999.99999999994
2144,100000.00000000001
2145,131999.99999999994
2146,169900.00000000015
2147,127499.99999999991
2148,134899.9999999999
2149,146999.9999999999
2150,219499.99999999997
2151,139400.00000000012
2152,170000.0
2153,179500.00000000006
2154,116500.00000000001
2155,117499.99999999996
2156,214000.0000000001
2157,234999.99999999994
2158,234999.99999999994
2159,214900.00000000006
2160,225000.00000000015
2161,245350.00000000012
2162,501837.0000000002
2163,415297.9999999998
2164,244599.9999999999
2165,187000.00000000017
2166,137999.99999999988
2167,187500.00000000006
2168,231499.99999999994
2169,179999.99999999997
2170,192999.99999999997
2171,146800.00000000003
2172,126499.99999999997
2173,180999.99999999985
2174,221000.00000000006
2175,310000.0
2176,297000.0
2177,264999.9999999999
2178,228500.00000000003
2179,142999.9999999999
2180,200623.99999999985
2181,185000.00000000006
2182,213000.00000000003
2183,215199.99999999994
2184,154499.99999999988
2185,107000.00000000003
2186,142000.00000000012
2187,127499.99999999991
2188,166000.00000000003
2189,274970.0
2190,82000.00000000007
2191,82000.00000000007
2192,72499.99999999996
2193,127499.99999999991
2194,154900.00000000006
2195,107000.00000000003
2196,89999.99999999997
2197,89999.99999999997
2198,156999.9999999999
2199,200000.00000000006
2200,90999.99999999996
2201,109999.99999999991
2202,184099.99999999997
2203,193999.99999999997
2204,177499.99999999997
2205,89499.99999999997
2206,171000.00000000003
2207,268000.0000000001
2208,215000.00000000006
2209,190000.00000000012
2210,124000.0000000001
2211,119000.0000000001
2212,112000.00000000003
2213,89499.99999999997
2214,165000.00000000006
2215,105000.00000000004
2216,124000.0000000001
2217,60000.00000000002
2218,105000.00000000004
2219,102999.99999999999
2220,83499.99999999993
2221,392500.0000000001
2222,214000.0000000001
2223,241499.99999999983
2224,192499.99999999985
2225,200623.99999999985
2226,128000.00000000004
2227,164990.00000000012
2228,293077.00000000023
2229,202900.0000000001
2230,148499.99999999997
2231,224000.0000000001
2232,180999.99999999985
2233,179900.0
2234,275000.00000000006
2235,191999.99999999994
2236,392000.0000000001
2237,339749.99999999977
2238,164990.00000000012
2239,84500.00000000004
2240,208300.0
2241,137500.0
2242,135000.00000000012
2243,169000.00000000012
2244,129499.99999999991
2245,90999.99999999996
2246,158000.00000000012
2247,127499.99999999991
2248,131999.99999999994
2249,136500.0000000001
2250,149899.99999999994
2251,177000.00000000006
2252,155000.0
2253,156932.00000000012
2254,180999.99999999985
2255,191999.99999999994
2256,188499.99999999997
2257,206900.00000000003
2258,185000.00000000006
2259,177999.99999999994
2260,166000.00000000003
2261,189000.0
2262,197000.00000000012
2263,305000.0
2264,556581.0000000003
2265,159999.9999999999
2266,324999.9999999999
2267,301500.00000000023
2268,415297.9999999998
2269,162499.9999999999
2270,210000.0000000001
2271,194500.00000000003
2272,234999.99999999994
2273,179900.0
2274,162499.9999999999
2275,181499.99999999988
2276,208500.00000000012
2277,137899.99999999994
2278,149899.99999999994
2279,124999.99999999991
2280,82000.00000000007
2281,176432.0000000001
2282,176000.00000000003
2283,106000.00000000004
2284,113000.0
2285,185000.00000000006
2286,125499.99999999991
2287,370877.9999999997
2288,295493.00000000023
2289,394616.9999999999
2290,412499.99999999977
2291,285000.0
2292,337500.0
2293,386250.00000000006
2294,437153.99999999965
2295,386250.00000000006
2296,167999.99999999994
2297,325624.0
2298,378499.99999999977
2299,340000.00000000006
2300,348000.0
2301,268000.0000000001
2302,213000.00000000003
2303,212000.00000000012
2304,249999.99999999983
2305,172999.99999999985
2306,172999.99999999985
2307,196000.00000000006
2308,209500.00000000006
2309,277499.9999999999
2310,179999.99999999997
2311,185850.0000000001
2312,207499.99999999985
2313,178899.99999999985
2314,130000.00000000006
2315,172399.99999999988
2316,158000.00000000012
2317,172999.99999999985
2318,172784.99999999985
2319,179540.00000000003
2320,172500.00000000003
2321,264560.99999999977
2322,172500.00000000003
2323,187500.00000000006
2324,225000.00000000015
2325,279500.0000000002
2326,170000.0
2327,219499.99999999997
2328,215000.00000000006
2329,187000.00000000017
2330,172399.99999999988
2331,335999.9999999999
2332,466499.9999999999
2333,305000.0
2334,315750.0000000002
2335,268000.0000000001
2336,354000.0000000002
2337,250579.99999999983
2338,264560.99999999977
2339,212000.00000000012
2340,370877.9999999997
2341,240000.00000000015
2342,225000.00000000015
2343,226999.9999999998
2344,249999.99999999983
2345,249999.99999999983
2346,225000.00000000015
2347,250579.99999999983
2348,263434.99999999977
2349,163990.00000000003
2350,268000.0000000001
2351,280999.9999999998
2352,212000.00000000012
2353,256000.00000000012
2354,127499.99999999991
2355,169499.99999999988
2356,144999.99999999994
2357,207000.0000000001
2358,192140.0000000001
2359,99499.99999999996
2360,124000.0000000001
2361,128500.00000000012
2362,268000.0000000001
2363,128500.00000000012
2364,151999.99999999997
2365,197000.00000000012
2366,191999.99999999994
2367,212000.00000000012
2368,208899.99999999988
2369,212000.00000000012
2370,149899.99999999994
2371,157499.99999999994
2372,116900.0
2373,197000.00000000012
2374,187500.00000000006
2375,230000.0000000002
2376,271000.0
2377,316600.0000000002
2378,127499.99999999991
2379,185000.00000000006
2380,159999.9999999999
2381,166000.00000000003
2382,155835.00000000012
2383,200999.99999999994
2384,222500.00000000012
2385,151000.0000000001
2386,142999.9999999999
2387,131399.99999999988
2388,101800.00000000003
2389,107000.00000000003
2390,169900.00000000015
2391,142500.0
2392,124000.0000000001
2393,139999.9999999999
2394,137999.99999999988
2395,185000.00000000006
2396,138799.99999999997
2397,223500.0
2398,163500.00000000012
2399,60000.00000000002
2400,54999.99999999995
2401,124000.0000000001
2402,134449.99999999988
2403,142999.9999999999
2404,151000.0000000001
2405,163000.00000000012
2406,130000.00000000006
2407,135000.00000000012
2408,126499.99999999997
2409,149349.99999999988
2410,180499.99999999988
2411,124999.99999999991
2412,207499.99999999985
2413,134449.99999999988
2414,132499.99999999994
2415,136904.99999999997
2416,147999.9999999999
2417,126000.00000000007
2418,113000.0
2419,135000.00000000012
2420,144999.99999999994
2421,128000.00000000004
2422,105000.00000000004
2423,126175.00000000009
2424,142999.9999999999
2425,206900.00000000003
2426,129499.99999999991
2427,124999.99999999991
2428,163999.99999999985
2429,117999.99999999991
2430,142000.00000000012
2431,126000.00000000007
2432,128899.9999999999
2433,157900.00000000006
2434,142000.00000000012
2435,138999.99999999994
2436,106500.0
2437,124000.0000000001
2438,117999.99999999991
2439,110500.00000000003
2440,129000.00000000006
2441,98000.00000000001
2442,105000.00000000004
2443,100000.00000000001
2444,153899.99999999994
2445,89999.99999999997
2446,113000.0
2447,269500.0
2448,165000.00000000006
2449,128500.00000000012
2450,131999.99999999994
2451,118400.00000000004
2452,214900.00000000006
2453,107900.00000000003
2454,96499.99999999997
2455,127499.99999999991
2456,139999.9999999999
2457,127499.99999999991
2458,99499.99999999996
2459,113000.0
2460,128500.00000000012
2461,113000.0
2462,115000.00000000009
2463,116000.00000000006
2464,124000.0000000001
2465,134899.9999999999
2466,100000.00000000001
2467,149000.00000000012
2468,85000.0
2469,85000.0
2470,145999.99999999994
2471,237000.00000000003
2472,256000.00000000012
2473,118500.0
2474,120000.00000000006
2475,226000.00000000003
2476,124000.0000000001
2477,126000.00000000007
2478,167999.99999999994
2479,118500.0
2480,151999.99999999997
2481,89499.99999999997
2482,132499.99999999994
2483,129000.00000000006
2484,124999.99999999991
2485,124000.0000000001
2486,165000.00000000006
2487,206900.00000000003
2488,149000.00000000012
2489,149999.99999999994
2490,139900.00000000012
2491,109900.00000000003
2492,172500.00000000003
2493,100000.00000000001
2494,215000.00000000006
2495,100000.00000000001
2496,249999.99999999983
2497,151999.99999999997
2498,124999.99999999991
2499,84900.0
2500,113000.0
2501,151999.99999999997
2502,151999.99999999997
2503,89999.99999999997
2504,223500.0
2505,190000.00000000012
2506,245350.00000000012
2507,253293.0000000001
2508,245350.00000000012
2509,204000.00000000006
2510,230000.0000000002
2511,193999.99999999997
2512,197900.00000000003
2513,222500.00000000012
2514,163999.99999999985
2515,151999.99999999997
2516,149899.99999999994
2517,149899.99999999994
2518,124000.0000000001
2519,234999.99999999994
2520,192999.99999999997
2521,208500.00000000012
2522,234999.99999999994
2523,130999.99999999993
2524,147999.9999999999
2525,137999.99999999988
2526,147999.9999999999
2527,89499.99999999997
2528,129899.99999999996
2529,132999.99999999997
2530,123600.00000000001
2531,234999.99999999994
2532,239798.99999999985
2533,207000.0000000001
2534,230000.0000000002
2535,277999.9999999999
2536,234999.99999999994
2537,237000.00000000003
2538,224000.0000000001
2539,187100.0
2540,185000.00000000006
2541,189000.0
2542,173999.99999999997
2543,135499.99999999997
2544,125499.99999999991
2545,134899.9999999999
2546,159999.9999999999
2547,137999.99999999988
2548,200623.99999999985
2549,167499.9999999999
2550,184749.99999999985
2551,147999.9999999999
2552,129000.00000000006
2553,82000.00000000007
2554,154900.00000000006
2555,113000.0
2556,113000.0
2557,119000.0000000001
2558,145899.99999999988
2559,123500.0000000001
2560,113000.0
2561,141000.0
2562,101000.00000000009
2563,119500.0
2564,169499.99999999988
2565,130000.00000000006
2566,107000.00000000003
2567,163500.00000000012
2568,193999.99999999997
2569,184000.0
2570,124000.0000000001
2571,115000.00000000009
2572,189000.0
2573,240000.00000000015
2574,340000.00000000006
2575,129000.00000000006
2576,124999.99999999991
2577,256000.00000000012
2578,99900.0
2579,82000.00000000007
2580,141000.0
2581,128000.00000000004
2582,112000.00000000003
2583,236499.99999999983
2584,147999.9999999999
2585,179199.9999999999
2586,185850.0000000001
2587,189000.0
2588,185000.00000000006
2589,147999.9999999999
2590,164990.00000000012
2591,217000.00000000017
2592,240000.00000000015
2593,280999.9999999998
2594,175499.99999999988
2595,184099.99999999997
2596,350000.0000000001
2597,217000.00000000017
2598,264999.9999999999
2599,415297.9999999998
2600,100000.00000000001
2601,124999.99999999991
2602,83499.99999999993
2603,107000.00000000003
2604,90999.99999999996
2605,83499.99999999993
2606,137999.99999999988
2607,161500.00000000006
2608,222000.00000000012
2609,190000.00000000012
2610,124000.0000000001
2611,167999.99999999994
2612,149899.99999999994
2613,131999.99999999994
2614,131399.99999999988
2615,161500.00000000006
2616,136500.0000000001
2617,190000.00000000012
2618,208300.0
2619,269789.99999999994
2620,183200.00000000003
2621,177000.00000000006
2622,178999.99999999994
2623,275000.00000000006
2624,200000.00000000006
2625,340000.00000000006
2626,181499.99999999988
2627,170000.0
2628,556581.0000000003
2629,556581.0000000003
2630,556581.0000000003
2631,556581.0000000003
2632,556581.0000000003
2633,277499.9999999999
2634,377499.9999999999
2635,146800.00000000003
2636,191999.99999999994
2637,190000.00000000012
2638,264999.9999999999
2639,172500.00000000003
2640,151000.0000000001
2641,109999.99999999991
2642,208300.0
2643,126499.99999999997
2644,124000.0000000001
2645,106000.00000000004
2646,83000.00000000001
2647,142999.9999999999
2648,144999.99999999994
2649,126999.99999999996
2650,176000.00000000003
2651,175000.00000000003
2652,412499.99999999977
2653,256299.99999999983
2654,248327.99999999988
2655,377499.9999999999
2656,402860.9999999998
2657,328900.00000000006
2658,249999.99999999983
2659,308999.99999999977
2660,335999.9999999999
2661,370877.9999999997
2662,326000.00000000023
2663,354000.0000000002
2664,319899.99999999977
2665,464999.9999999997
2666,319899.99999999977
2667,163990.00000000003
2668,176499.9999999999
2669,172999.99999999985
2670,308999.99999999977
2671,176499.9999999999
2672,172500.00000000003
2673,178739.9999999999
2674,178739.9999999999
2675,160199.99999999985
2676,176499.9999999999
2677,214000.0000000001
2678,264999.9999999999
2679,335999.9999999999
2680,249699.99999999997
2681,466499.9999999999
2682,289999.9999999999
2683,474999.99999999994
2684,289999.9999999999
2685,381000.00000000035
2686,252000.00000000017
2687,317999.99999999994
2688,225000.00000000015
2689,225000.00000000015
2690,556581.0000000003
2691,173900.00000000012
2692,127499.99999999991
2693,179600.0
2694,127499.99999999991
2695,176499.9999999999
2696,176499.9999999999
2697,178999.99999999994
2698,187500.00000000006
2699,179199.9999999999
2700,179900.0
2701,127499.99999999991
2702,126499.99999999997
2703,124999.99999999991
2704,149700.00000000012
2705,126000.00000000007
2706,120000.00000000006
2707,124999.99999999991
2708,136500.0000000001
2709,112000.00000000003
2710,142000.00000000012
2711,319999.9999999998
2712,424869.99999999965
2713,202664.99999999985
2714,147399.9999999999
2715,168499.9999999999
2716,197000.00000000012
2717,171899.99999999988
2718,212000.00000000012
2719,161500.00000000006
2720,176000.00000000003
2721,153499.9999999999
2722,200499.99999999997
2723,147999.9999999999
2724,144999.99999999994
2725,171000.00000000003
2726,142999.9999999999
2727,146499.99999999988
2728,165499.99999999994
2729,172500.00000000003
2730,139400.00000000012
2731,112000.00000000003
2732,113000.0
2733,148499.99999999997
2734,142999.9999999999
2735,142999.9999999999
2736,130999.99999999993
2737,109999.99999999991
2738,136904.99999999997
2739,165000.00000000006
2740,127499.99999999991
2741,139999.9999999999
2742,152999.99999999994
2743,169499.99999999988
2744,129000.00000000006
2745,137000.00000000012
2746,137000.00000000012
2747,172500.00000000003
2748,126499.99999999997
2749,129499.99999999991
2750,142124.99999999997
2751,137000.00000000012
2752,271900.0000000001
2753,179900.0
2754,206900.00000000003
2755,129000.00000000006
2756,113000.0
2757,60000.00000000002
2758,113000.0
2759,131999.99999999994
